Price,Close,High,Low,Open,Volume
Ticker,BIL,BIL,BIL,BIL,BIL
Date,,,,,
2008-06-18,74.16141510009766,74.17757924450257,74.11293499651252,74.14525712050755,76650
2008-06-19,74.14524841308594,74.17757053328513,74.1290842705793,74.1614063907785,45800
2008-06-20,74.17754364013672,74.19370161197119,74.12905739500962,74.17754364013672,81400
2008-06-23,74.17754364013672,74.19370161197119,74.14522153165593,74.17754364013672,21000
2008-06-24,74.17754364013672,74.17754364013672,74.14522153165593,74.16137950349041,56150
2008-06-25,74.19374084472656,74.19374084472656,74.14526073877562,74.16141871915423,44450
2008-06-26,74.19374084472656,74.2260629702989,74.16141871915423,74.20989882510517,99550
2008-06-27,74.2260513305664,74.32301769207766,74.04828275020284,74.04828275020284,233150
2008-06-30,74.17754364013672,74.22602372045196,74.12905739500962,74.22602372045196,40950
2008-07-01,74.2034683227539,74.21964604027016,74.13874510799789,74.21964604027016,50700
2008-07-02,74.2034683227539,74.21964604027016,74.13874510799789,74.21964604027016,41550
2008-07-03,74.2034683227539,74.21964604027016,74.13874510799789,74.21964604027016,38300
2008-07-07,74.18727111816406,74.21963271973398,74.12255408736861,74.20345500512121,87900
2008-07-08,74.15491485595703,74.23581577280088,74.15491485595703,74.20345417159447,47700
2008-07-09,74.17106628417969,74.21960558261482,74.17106628417969,74.21960558261482,40700
2008-07-10,74.23580169677734,74.2519794081409,74.17107850663686,74.17107850663686,56400
2008-07-11,74.28436279296875,74.3005405090777,74.23582347229697,74.26818507685981,54100
2008-07-14,74.28436279296875,74.3005405090777,74.21963958384308,74.25200118840591,64400
2008-07-15,74.30052185058594,74.3167057349757,74.25198254210343,74.30052185058594,98800
2008-07-16,74.31672668457031,74.33290440117712,74.26818736240477,74.31672668457031,375100
2008-07-17,74.2034683227539,74.33290857992043,74.18728443289216,74.30054697254242,134700
2008-07-18,74.30052185058594,74.33288344702207,74.23580483005706,74.2681664264932,71950
2008-07-21,74.23580169677734,74.31670259828138,74.23580169677734,74.31670259828138,43200
2008-07-22,74.26817321777344,74.3167125306945,74.25198933190377,74.3167125306945,76300
2008-07-23,74.30052185058594,74.30052185058594,74.20344323362093,74.25198254210343,223150
2008-07-24,74.28436279296875,74.3005405090777,74.23582347229697,74.3005405090777,44500
2008-07-25,74.30052185058594,74.30052185058594,74.25198254210343,74.30052185058594,56100
2008-07-28,74.30052185058594,74.30052185058594,74.25198254210343,74.30052185058594,57100
2008-07-29,74.30052185058594,74.3167057349757,74.2681664264932,74.30052185058594,70550
2008-07-30,74.31672668457031,74.31672668457031,74.25200347345283,74.30054279561837,36750
2008-07-31,74.31672668457031,74.31672668457031,74.25200347345283,74.30054279561837,48650
2008-08-01,74.29399108886719,74.31019825669065,74.26158911566709,74.31019825669065,44100
2008-08-04,74.31027221679688,74.32647321952157,74.29406503284258,74.32647321952157,190500
2008-08-05,74.32646179199219,74.3588699736885,74.31026079175835,74.32646179199219,86900
2008-08-06,74.29399108886719,74.34260641111418,74.27779010226713,74.29399108886719,75400
2008-08-07,74.34264373779297,74.34264373779297,74.2940283911367,74.2940283911367,41350
2008-08-08,74.32646179199219,74.3588699736885,74.27785261006204,74.34266897345466,68350
2008-08-11,74.34264373779297,74.35884473252736,74.2616264016679,74.2778273964023,170300
2008-08-12,74.29399108886719,74.35880739771423,74.29399108886719,74.34260641111418,68100
2008-08-13,74.35885620117188,74.35885620117188,74.31024702824497,74.31024702824497,70450
2008-08-14,74.34264373779297,74.35884473252736,74.32643656183204,74.32643656183204,73000
2008-08-15,74.35885620117188,74.42367255255941,74.32644802547811,74.42367255255941,65450
2008-08-18,74.31027221679688,74.37508859015486,74.31027221679688,74.37508859015486,77450
2008-08-19,74.37506103515625,74.37506103515625,74.32644568253433,74.32644568253433,34100
2008-08-20,74.37506103515625,74.3912620318787,74.32644568253433,74.32644568253433,60750
2008-08-21,74.3912582397461,74.3912582397461,74.35885006672594,74.35885006672594,28300
2008-08-22,74.40744018554688,74.40744018554688,74.35883102907523,74.39123919379813,38950
2008-08-25,74.3912582397461,74.40745923564269,74.3750572438495,74.3750572438495,59950
2008-08-26,74.40744018554688,74.42364735852102,74.32642286435235,74.40744018554688,143600
2008-08-27,74.40744018554688,74.42364735852102,74.35883102907523,74.37503820204938,50300
2008-08-28,74.40744018554688,74.42364735852102,74.37503820204938,74.40744018554688,51950
2008-08-29,74.37506103515625,74.42367020655088,74.34265286048407,74.42367020655088,46150
2008-09-02,74.4285888671875,74.4610415788228,74.36368963363874,74.3961361555522,603900
2008-09-03,74.4285888671875,74.4285888671875,74.3961361555522,74.3961361555522,49900
2008-09-04,74.4285888671875,74.4285888671875,74.37991289459548,74.37991289459548,55350
2008-09-05,74.44483947753906,74.44483947753906,74.41238675667964,74.41238675667964,83600
2008-09-08,74.44483947753906,74.44483947753906,74.41238675667964,74.42861002224754,31000
2008-09-09,74.4285888671875,74.4610415788228,74.41236560623076,74.44481831786607,61950
2008-09-10,74.4610824584961,74.47731191808477,74.42862972904402,74.44485918863268,68600
2008-09-11,74.44483947753906,74.47729219839849,74.42861002224754,74.46106274310698,112750
2008-09-12,74.47730255126953,74.4935258190926,74.42862036835142,74.44484982589894,96400
