timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2015-12-11,45.68,45.69,45.68,45.69,74.2805962738286,1346520,0.0000,1.0
2015-12-10,45.69,45.69,45.68,45.68,74.2643387565876,1163385,0.0000,1.0
2015-12-09,45.68,45.68,45.67,45.67,74.2480812393467,823439,0.0000,1.0
2015-12-08,45.69,45.69,45.68,45.68,74.2643387565876,202254,0.0000,1.0
2015-12-07,45.68,45.69,45.68,45.69,74.2805962738286,479539,0.0000,1.0
2015-12-04,45.69,45.69,45.68,45.69,74.2805962738286,797656,0.0000,1.0
2015-12-03,45.69,45.69,45.68,45.69,74.2805962738286,1058631,0.0000,1.0
2015-12-02,45.69,45.69,45.68,45.68,74.2643387565876,1041576,0.0000,1.0
2015-12-01,45.69,45.69,45.68,45.68,74.2643387565876,367516,0.0000,1.0
2015-11-30,45.69,45.69,45.68,45.69,74.2805962738286,307080,0.0000,1.0
2015-11-27,45.68,45.69,45.68,45.685,74.2724675152081,7221661,0.0000,1.0
2015-11-25,45.68,45.69,45.68,45.68,74.2643387565876,1391438,0.0000,1.0
2015-11-24,45.68,45.69,45.68,45.68,74.2643387565876,1373102,0.0000,1.0
2015-11-23,45.68,45.69,45.68,45.69,74.2805962738286,2249137,0.0000,1.0
2015-11-20,45.69,45.69,45.68,45.68,74.2643387565876,1072437,0.0000,1.0
2015-11-19,45.69,45.69,45.68,45.69,74.2805962738286,232201,0.0000,1.0
2015-11-18,45.68,45.69,45.68,45.68,74.2643387565876,908188,0.0000,1.0
2015-11-17,45.68,45.69,45.68,45.68,74.2643387565876,460211,0.0000,1.0
2015-11-16,45.69,45.69,45.68,45.69,74.2805962738286,3509621,0.0000,1.0
2015-11-13,45.69,45.69,45.68,45.68,74.2643387565876,715397,0.0000,1.0
2015-11-12,45.68,45.69,45.68,45.69,74.2805962738286,214583,0.0000,1.0
2015-11-11,45.68,45.69,45.68,45.69,74.2805962738286,536830,0.0000,1.0
2015-11-10,45.69,45.69,45.68,45.68,74.2643387565876,2536785,0.0000,1.0
2015-11-09,45.68,45.69,45.68,45.69,74.2805962738286,683307,0.0000,1.0
2015-11-06,45.68,45.69,45.68,45.68,74.2643387565876,1911998,0.0000,1.0
2015-11-05,45.68,45.69,45.68,45.68,74.2643387565876,311970,0.0000,1.0
2015-11-04,45.68,45.69,45.68,45.68,74.2643387565876,2596194,0.0000,1.0
2015-11-03,45.685,45.69,45.68,45.69,74.2805962738286,1064419,0.0000,1.0
2015-11-02,45.68,45.69,45.67,45.68,74.2643387565876,17726869,0.0000,1.0
2015-10-30,45.68,45.69,45.68,45.68,74.2643387565876,1395773,0.0000,1.0
2015-10-29,45.69,45.69,45.68,45.68,74.2643387565876,857997,0.0000,1.0
2015-10-28,45.68,45.69,45.68,45.68,74.2643387565876,1635830,0.0000,1.0
2015-10-27,45.68,45.69,45.68,45.68,74.2643387565876,462850,0.0000,1.0
2015-10-26,45.69,45.69,45.68,45.68,74.2643387565876,3143740,0.0000,1.0
2015-10-23,45.68,45.69,45.68,45.69,74.2805962738286,1487098,0.0000,1.0
2015-10-22,45.69,45.69,45.68,45.69,74.2805962738286,654187,0.0000,1.0
2015-10-21,45.68,45.69,45.68,45.685,74.2724675152081,554193,0.0000,1.0
2015-10-20,45.69,45.69,45.68,45.68,74.2643387565876,1093477,0.0000,1.0
2015-10-19,45.69,45.7,45.68,45.69,74.2805962738286,1834358,0.0000,1.0
