Date,BIL,BND,DTB3,EFA,RWR,SPY,VBMFX,VNQ,VTI,VXUS
2013-04-12,45.55,75.004,0.06,52.788,69.458,145.02,7.766232967376709,61.282,74.979,42.375
2013-04-15,45.54,75.082,0.06,51.747,68.11,141.67,7.773245811462402,60.014,73.155,41.35
2013-04-16,45.55,75.063,0.06,52.482,69.278,143.76,7.766232967376709,61.007,74.238,42.123
2013-04-17,45.55,75.101,0.06,51.389,68.459,141.66,7.766232967376709,60.36,73.127,41.186
2013-04-18,45.54,75.141,0.05,51.232,68.393,140.76,7.773245811462402,60.268,72.667,41.16
2013-04-19,45.55,75.083,0.05,51.642,69.415,141.99,7.766232967376709,61.198,73.366,41.597
2013-04-22,45.55,75.179,0.05,51.862,69.238,142.62,7.773245811462402,61.114,73.678,41.692
2013-04-23,45.55,75.162,0.05,52.596,69.595,144.09,7.766232967376709,61.456,74.475,42.167
2013-04-24,45.55,75.143,0.06,53.049,69.835,144.19,7.766232967376709,61.588,74.585,42.474
2013-04-25,45.54,75.101,0.05,53.33,69.517,144.77,7.766232967376709,61.381,74.889,42.699
2013-04-26,45.54,75.198,0.05,53.373,69.312,144.53,7.780263423919678,61.182,74.751,42.726
2013-04-29,45.54,75.26,0.05,54.055,69.867,145.49,7.780263423919678,61.705,75.227,43.18
2013-04-30,45.54,75.262,0.05,54.126,70.65,145.85,7.78729248046875,62.427,75.452,43.424
2013-05-01,45.54,75.388,0.06,53.802,70.184,144.55,7.808374881744385,61.927,74.688,43.084
2013-05-02,45.55,75.405,0.05,53.968,70.642,145.88,7.801347255706787,62.334,75.466,43.293
2013-05-03,45.54,75.047,0.05,54.659,70.786,147.38,7.766211032867432,62.582,76.172,43.707
2013-05-06,45.54,75.039,0.04,54.587,71.144,147.76,7.766211032867432,62.906,76.466,43.661
2013-05-07,45.54,74.967,0.04,54.675,71.503,148.49,7.759180545806885,63.255,76.887,43.827
2013-05-08,45.55,75.037,0.04,55.251,71.487,149.17,7.759180545806885,63.287,77.245,44.327
2013-05-09,45.55,74.919,0.04,54.719,71.026,148.74,7.752148151397705,62.873,76.989,43.853
2013-05-10,45.54,74.732,0.04,54.781,71.298,149.24,7.731067657470703,63.105,77.328,43.923
2013-05-13,45.55,74.653,0.05,54.754,71.624,149.37,7.724038600921631,63.403,77.348,43.819
2013-05-14,45.54,74.51,0.05,54.859,71.914,150.9,7.709981441497803,63.637,78.145,43.923
2013-05-15,45.54,74.598,0.04,55.094,72.509,151.71,7.717009544372559,64.266,78.484,44.003
2013-05-16,45.54,74.705,0.03,54.719,72.169,151.0,7.731067657470703,63.935,78.162,43.687
2013-05-17,45.55,74.544,0.04,55.094,72.559,152.45,7.709981441497803,64.292,78.962,43.929
2013-05-20,45.54,74.529,0.05,55.4,72.74,152.44,7.7029547691345215,64.441,78.952,44.274
2013-05-21,45.55,74.598,0.04,55.514,73.226,152.68,7.717009544372559,64.806,79.078,44.301
2013-05-22,45.55,74.347,0.04,54.955,71.427,151.54,7.688898086547852,63.23,78.301,43.832
2013-05-23,45.55,74.339,0.05,54.168,70.193,151.11,7.688898086547852,62.045,78.152,43.373
2013-05-24,45.55,74.343,0.04,53.697,70.019,150.97,7.688898086547852,61.887,78.053,42.988
2013-05-28,45.54,73.944,0.05,53.837,69.44,151.88,7.639700889587402,61.356,78.559,43.041
2013-05-29,45.55,73.996,0.05,53.322,68.001,150.89,7.653758525848389,60.052,78.022,42.726
2013-05-30,45.54,73.944,0.04,53.53,67.344,151.46,7.646728038787842,59.49,78.346,42.9
2013-05-31,45.55,73.808,0.04,52.493,66.441,149.28,7.654476165771484,58.692,77.309,41.992
2013-06-03,45.55,73.739,0.05,52.691,66.918,150.08,7.654476165771484,59.024,77.612,42.402
2013-06-04,45.55,73.712,0.04,52.886,65.998,149.39,7.640392303466797,58.208,77.239,42.262
2013-06-05,45.55,73.684,0.05,51.709,65.43,147.28,7.654476165771484,57.722,76.143,41.494
2013-06-06,45.54,73.787,0.05,51.994,66.462,148.6,7.654476165771484,58.652,76.86,41.746
2013-06-07,45.55,73.6,0.04,52.691,66.454,150.49,7.626307964324951,58.66,77.811,42.0
2013-06-10,45.54,73.411,0.05,52.743,65.845,150.49,7.6122236251831055,58.157,77.841,41.963
2013-06-11,45.55,73.447,0.05,52.1,64.821,148.96,7.619266986846924,57.298,77.055,41.377
2013-06-12,45.54,73.301,0.05,52.037,63.976,147.73,7.598135948181152,56.513,76.4,41.31
2013-06-13,45.55,73.627,0.05,52.832,65.69,149.97,7.626307964324951,57.982,77.586,41.938
2013-06-14,45.54,73.702,0.05,52.253,65.939,149.03,7.633348941802978,58.2,77.15,41.422
2013-06-17,45.54,73.654,0.05,53.007,66.133,150.16,7.626307964324951,58.363,77.686,41.972
2013-06-18,45.54,73.589,0.05,53.385,66.385,151.39,7.619266986846924,58.66,78.273,42.192
2013-06-19,45.54,73.163,0.05,52.385,64.277,149.28,7.577013492584228,56.861,77.278,41.37
2013-06-20,45.54,72.497,0.05,50.463,61.641,145.59,7.534757614135742,54.501,75.352,40.007
2013-06-21,45.55,72.196,0.05,50.631,62.542,146.04,7.485472679138184,55.238,75.546,40.092
2013-06-24,45.55,71.849,0.06,49.835,62.343,144.2,7.464346408843994,54.984,74.577,39.295
2013-06-25,45.55,72.016,0.06,50.47,63.478,145.61,7.45730447769165,55.908,75.324,39.81
2013-06-26,45.55,72.267,0.06,50.674,64.305,147.02,7.478426456451416,56.753,76.024,40.066
2013-06-27,45.54,72.555,0.06,51.184,65.61,147.9,7.506599426269531,57.89,76.588,40.525
2013-06-28,45.54,73.064,0.04,51.085,65.31,147.28,7.527761459350586,57.53,76.189,40.483
2013-07-01,45.55,72.719,0.04,51.565,65.035,148.15,7.534815311431885,57.406,76.825,40.8
2013-07-02,45.54,72.731,0.03,51.308,66.075,148.01,7.534815311431885,58.285,76.744,40.571
2013-07-03,45.55,72.68,0.05,51.326,65.57,148.07,7.527761459350586,57.898,76.851,40.474
2013-07-05,45.55,71.873,0.04,51.565,65.361,149.68,7.450159072875977,57.623,77.673,40.633
2013-07-08,45.53,72.196,0.05,51.887,65.516,150.51,7.478377342224121,57.682,78.09,40.81
2013-07-09,45.53,72.276,0.04,52.172,66.412,151.61,7.485432147979736,58.5,78.64,41.083
2013-07-10,45.53,72.096,0.04,52.324,66.35,151.66,7.471322059631348,58.528,78.678,41.101
2013-07-11,45.53,72.582,0.04,53.68,68.054,153.73,7.506591796875,59.942,79.823,42.342
2013-07-12,45.53,72.486,0.04,53.322,67.623,153.8,7.506591796875,59.572,79.892,42.07
2013-07-15,45.53,72.682,0.04,53.653,67.863,154.38,7.520711421966553,59.826,80.198,42.324
2013-07-16,45.53,72.784,0.03,53.617,67.856,153.82,7.527761459350586,59.866,79.841,42.342
2013-07-17,45.53,72.951,0.03,53.778,68.2,154.19,7.541871547698975,60.084,80.096,42.538
2013-07-18,45.54,72.835,0.03,54.134,68.844,155.04,7.527761459350586,60.593,80.549,42.687
2013-07-19,45.54,73.02,0.03,54.09,68.63,155.31,7.548919677734375,60.555,80.669,42.663
2013-07-22,45.54,73.07,0.04,54.392,68.923,155.63,7.55598258972168,60.738,80.843,42.911
2013-07-23,45.54,73.052,0.02,54.509,68.861,155.29,7.548919677734375,60.672,80.698,43.107
2013-07-24,45.55,72.815,0.03,54.438,67.469,154.72,7.527761459350586,59.49,80.375,42.928
2013-07-25,45.53,72.788,0.02,54.544,67.562,155.09,7.527761459350586,59.579,80.669,43.017
2013-07-26,45.54,72.84,0.03,54.205,67.606,155.26,7.534815311431885,59.635,80.678,42.814
2013-07-29,45.54,72.835,0.03,53.688,67.088,154.78,7.527761459350586,59.191,80.401,42.423
2013-07-30,45.53,72.784,0.04,53.68,66.841,154.78,7.520711421966553,59.01,80.485,42.333
2013-07-31,45.54,72.869,0.04,53.805,65.782,154.89,7.542623043060303,58.05,80.569,42.351
2013-08-01,45.53,72.518,0.04,54.535,65.561,156.67,7.507277011871338,57.824,81.591,42.891
2013-08-02,45.54,72.749,0.04,54.98,65.216,156.94,7.542623043060303,57.54,81.626,43.107
2013-08-05,45.54,72.776,0.05,54.864,65.13,156.71,7.52847957611084,57.497,81.636,42.972
2013-08-06,45.54,72.733,0.04,54.784,64.906,155.86,7.52847957611084,57.298,81.102,42.856
2013-08-07,45.53,72.84,0.05,54.544,64.692,155.32,7.535552501678467,57.146,80.78,42.556
2013-08-08,45.53,72.879,0.05,55.043,64.7,155.91,7.542623043060303,57.171,81.111,43.123
2013-08-09,45.53,72.966,0.05,55.133,65.266,155.44,7.542623043060303,57.673,80.909,43.199
2013-08-12,45.54,72.83,0.06,54.98,64.734,155.26,7.535552501678467,57.263,80.853,43.191
2013-08-13,45.54,72.58,0.06,55.336,63.865,155.74,7.500204086303711,56.476,81.029,43.467
2013-08-14,45.54,72.542,0.05,55.364,63.674,154.92,7.500204086303711,56.259,80.605,43.451
2013-08-15,45.54,72.281,0.05,54.899,62.456,152.76,7.478997230529785,55.229,79.408,43.158
2013-08-16,45.54,72.092,0.05,54.999,60.813,152.23,7.457792282104492,53.871,79.151,43.123
2013-08-19,45.53,71.885,0.06,54.606,60.047,151.3,7.43657922744751,53.162,78.613,42.743
2013-08-20,45.54,72.092,0.04,54.535,61.441,152.02,7.457792282104492,54.367,79.131,42.663
2013-08-21,45.54,71.812,0.04,53.894,61.362,151.09,7.4295172691345215,54.243,78.668,42.051
2013-08-22,45.53,71.885,0.03,54.419,61.767,152.45,7.4295172691345215,54.566,79.37,42.609
2013-08-23,45.54,72.092,0.03,54.893,62.369,152.98,7.457792282104492,55.136,79.699,42.864
2013-08-26,45.53,72.219,0.04,54.489,62.216,152.39,7.471927165985107,54.979,79.497,42.609
2013-08-27,45.53,72.402,0.05,53.564,61.967,149.96,7.493133068084717,54.708,78.09,41.865
2013-08-28,45.53,72.273,0.03,53.501,61.655,150.47,7.471927165985107,54.374,78.374,41.84
2013-08-29,45.54,72.344,0.02,53.412,61.595,150.73,7.48606538772583,54.459,78.586,41.847
2013-08-30,45.54,72.719,0.03,52.752,61.225,150.24,7.494562149047852,53.998,78.125,41.527
2013-09-03,45.54,72.085,0.02,53.769,60.614,150.92,7.466231822967529,53.527,78.521,42.197
2013-09-04,45.54,71.993,0.02,54.249,61.136,152.18,7.452063083648682,53.986,79.225,42.607
2013-09-05,45.54,71.496,0.02,54.205,60.501,152.35,7.416652679443359,53.421,79.318,42.685
2013-09-06,45.54,71.766,0.02,54.499,61.499,152.43,7.437897205352783,54.25,79.384,42.954
2013-09-09,45.53,71.949,0.02,55.248,62.754,153.91,7.452063083648682,55.378,80.273,43.718
2013-09-10,45.53,71.792,0.02,55.871,62.826,155.04,7.430817127227783,55.339,80.902,44.114
2013-09-11,45.53,71.993,0.02,56.069,63.256,155.53,7.452063083648682,55.781,81.111,44.221
2013-09-12,45.53,71.976,0.01,55.749,62.849,155.11,7.452063083648682,55.422,80.862,43.925
2013-09-13,45.54,72.092,0.01,56.014,63.017,155.46,7.4591474533081055,55.582,81.032,44.114
2013-09-16,45.53,72.181,0.02,56.451,63.72,156.37,7.466231822967529,56.133,81.5,44.525
2013-09-17,45.53,72.245,0.01,56.487,63.648,157.06,7.4733147621154785,56.098,81.929,44.525
2013-09-18,45.54,72.823,0.01,57.993,65.884,158.87,7.522904872894287,57.999,82.894,45.799
2013-09-19,45.54,72.742,0.01,57.716,65.825,158.59,7.515815258026123,57.947,82.762,45.462
2013-09-20,45.53,72.733,0.01,57.298,64.656,157.51,7.515815258026123,57.002,82.209,45.027
2013-09-23,45.53,72.787,0.02,57.281,64.177,156.77,7.529985427856445,56.615,81.837,45.063
2013-09-24,45.53,72.942,0.02,57.191,63.631,156.41,7.544155597686768,56.181,81.709,45.018
2013-09-25,45.53,73.094,0.02,57.255,63.788,155.96,7.558320045471191,56.367,81.558,44.975
2013-09-26,45.53,72.988,0.0,57.494,64.177,156.54,7.544155597686768,56.714,81.875,45.162
2013-09-27,45.53,73.004,0.02,57.29,63.813,155.86,7.551236152648926,56.477,81.548,45.0
2013-09-30,45.53,73.531,0.02,56.879,63.222,155.0,7.56685733795166,55.879,81.17,44.645
2013-10-01,45.54,72.962,0.02,57.182,64.152,156.23,7.559757232666016,56.688,81.875,44.957
2013-10-02,45.54,73.045,0.02,57.165,64.265,156.09,7.56685733795166,56.774,81.735,45.018
2013-10-03,45.54,73.08,0.03,56.791,63.101,154.65,7.56685733795166,55.786,81.041,44.805
2013-10-04,45.54,72.999,0.03,56.925,63.024,155.84,7.559757232666016,55.675,81.632,44.922
2013-10-07,45.54,73.054,0.03,56.335,63.303,154.46,7.56685733795166,55.928,80.902,44.531
2013-10-08,45.54,73.025,0.05,55.899,62.722,152.67,7.559757232666016,55.319,79.83,44.165
2013-10-09,45.52,72.982,0.05,56.139,62.687,152.77,7.552657127380371,55.329,79.772,44.485
2013-10-10,45.52,72.999,0.05,57.147,64.272,156.08,7.552657127380371,56.739,81.568,45.233
2013-10-11,45.51,73.025,0.08,57.45,64.994,157.08,7.552657127380371,57.307,82.143,45.402
2013-10-15,45.51,72.865,0.14,57.37,64.691,156.55,7.545559406280518,57.13,81.875,45.322
2013-10-16,45.52,73.171,0.1,57.806,65.931,158.74,7.56685733795166,58.201,83.023,45.714
2013-10-17,45.52,73.422,0.05,58.565,66.925,159.82,7.588150501251221,59.082,83.632,46.186
2013-10-18,45.53,73.506,0.04,58.912,66.779,160.89,7.595238208770752,59.019,84.226,46.426
2013-10-21,45.53,73.414,0.04,59.003,66.303,160.89,7.588150501251221,58.666,84.181,46.488
2013-10-22,45.52,73.65,0.04,59.589,67.048,161.85,7.616540908813477,59.207,84.661,46.96
2013-10-23,45.53,73.68,0.04,59.011,66.986,161.05,7.616540908813477,59.316,84.261,46.355
2013-10-24,45.52,73.68,0.03,59.421,66.934,161.59,7.609443664550781,59.299,84.588,46.585
2013-10-25,45.53,73.766,0.04,59.25,67.749,162.32,7.616540908813477,60.028,84.894,46.531
2013-10-28,45.53,73.699,0.04,59.153,67.17,162.6,7.609443664550781,59.595,84.956,46.514
2013-10-29,45.52,73.746,0.04,59.279,66.649,163.45,7.616540908813477,59.247,85.383,46.631
2013-10-30,45.52,73.674,0.04,59.063,66.118,162.66,7.609443664550781,58.75,84.884,46.47
2013-10-31,45.52,74.002,0.04,58.733,65.781,162.17,7.625805854797363,58.403,84.633,46.282
2013-11-01,45.52,73.479,0.04,58.449,66.189,162.58,7.604465007781982,58.708,84.744,45.999
2013-11-04,45.52,73.526,0.05,58.733,66.318,163.13,7.604465007781982,58.819,85.133,46.212
2013-11-05,45.52,73.303,0.05,58.226,65.175,162.64,7.59023904800415,57.856,84.884,45.74
2013-11-06,45.53,73.431,0.05,58.733,65.071,163.45,7.59735107421875,57.77,85.107,46.167
2013-11-07,45.52,73.577,0.05,57.806,64.177,161.4,7.604465007781982,57.05,83.977,45.375
2013-11-08,45.52,73.096,0.06,58.147,63.416,163.57,7.5617828369140625,56.283,85.097,45.624
2013-11-12,45.53,72.999,0.08,58.074,63.024,163.25,7.554671764373779,56.088,85.024,45.384
2013-11-13,45.53,73.197,0.08,58.261,63.474,164.59,7.568898677825928,56.453,85.744,45.561
2013-11-14,45.52,73.404,0.08,58.53,64.013,165.38,7.583120822906494,56.849,86.152,45.822
2013-11-15,45.52,73.431,0.08,59.003,64.127,166.11,7.59023904800415,57.059,86.531,46.301
2013-11-18,45.52,73.568,0.09,59.003,63.795,165.53,7.604465007781982,56.706,86.126,46.39
2013-11-19,45.52,73.422,0.08,58.85,63.327,165.15,7.59023904800415,56.309,85.872,46.22
2013-11-20,45.52,73.222,0.08,58.44,62.652,164.67,7.568898677825928,55.623,85.607,45.866
2013-11-21,45.53,73.222,0.07,58.805,63.118,165.97,7.568898677825928,56.055,86.374,46.09
2013-11-22,45.52,73.387,0.07,58.974,62.809,166.82,7.583120822906494,55.837,86.801,46.22
2013-11-25,45.52,73.441,0.08,58.797,62.444,166.65,7.583120822906494,55.575,86.707,46.08
2013-11-26,45.52,73.451,0.07,58.797,62.193,166.69,7.59023904800415,55.379,86.792,45.97
2013-11-27,45.53,73.422,0.07,58.939,62.809,167.09,7.583120822906494,55.853,87.042,46.194
2013-11-29,45.51,73.619,0.06,59.055,62.148,166.99,7.599521636962891,55.339,86.919,46.346
2013-12-02,45.52,73.183,0.05,58.617,61.774,166.55,7.578139305114746,55.016,86.735,45.927
2013-12-03,45.53,73.255,0.06,58.208,61.725,165.84,7.585257530212402,54.906,86.403,45.624
2013-12-04,45.53,73.148,0.06,57.896,62.027,165.83,7.563875198364258,55.109,86.282,45.384
2013-12-05,45.53,73.019,0.06,57.566,62.307,165.08,7.556746006011963,55.304,86.032,45.171
2013-12-06,45.53,73.128,0.06,58.279,62.858,166.94,7.563875198364258,55.702,86.919,45.803
2013-12-09,45.53,73.2,0.07,58.217,63.101,167.35,7.571001052856445,55.971,87.114,45.803
2013-12-10,45.52,73.353,0.07,58.118,62.989,166.76,7.585257530212402,55.827,86.828,45.705
2013-12-11,45.53,73.227,0.07,57.575,61.508,164.89,7.571001052856445,54.543,85.753,45.285
2013-12-12,45.53,73.039,0.07,57.156,61.109,164.34,7.556746006011963,54.241,85.597,44.912
2013-12-13,45.52,73.119,0.07,57.12,61.284,164.32,7.563875198364258,54.373,85.625,44.947
2013-12-16,45.52,73.148,0.07,57.53,61.439,165.34,7.563875198364258,54.561,86.228,45.258
2013-12-17,45.52,73.281,0.07,57.281,61.792,164.82,7.578139305114746,54.812,85.966,45.063
2013-12-18,45.53,73.255,0.07,58.181,62.809,167.64,7.563875198364258,55.786,87.355,45.714
2013-12-19,45.53,73.119,0.06,58.181,61.896,167.44,7.556746006011963,55.016,87.236,45.555
2013-12-20,45.52,73.255,0.07,58.514,62.353,168.41,7.571001052856445,55.353,87.815,45.713
2013-12-23,45.52,73.167,0.07,59.116,62.461,169.32,7.561014175415039,55.463,88.339,46.083
2013-12-24,45.52,72.849,0.07,59.233,62.59,169.69,7.546731948852539,55.514,88.579,46.188
2013-12-26,45.52,72.737,0.07,59.558,62.678,170.54,7.539591789245605,55.557,88.999,46.351
2013-12-27,45.53,72.737,0.07,59.864,62.697,170.53,7.539591789245605,55.677,88.944,46.62
2013-12-30,45.53,72.858,0.07,60.114,62.869,170.5,7.553865432739258,55.697,88.973,46.853
2013-12-31,45.51,72.828,0.07,60.339,62.442,171.33,7.556018829345703,55.392,89.297,47.053
2014-01-02,45.51,72.894,0.07,59.27,62.353,169.68,7.570323944091797,55.402,88.515,46.224
2014-01-03,45.52,72.901,0.07,59.333,62.844,169.65,7.563176155090332,55.711,88.498,46.206
2014-01-06,45.51,72.966,0.05,59.26,63.162,169.16,7.577486038208008,55.993,88.264,46.073
2014-01-07,45.52,73.059,0.04,59.592,63.354,170.19,7.584636211395264,56.243,88.833,46.297
2014-01-08,45.52,72.819,0.05,59.576,63.143,170.23,7.563176155090332,55.969,88.894,46.27
2014-01-09,45.51,72.956,0.04,59.53,63.114,170.34,7.570323944091797,55.969,88.973,46.136
2014-01-10,45.52,73.309,0.05,60.079,63.932,170.81,7.606102466583252,56.734,89.222,46.611
2014-01-13,45.52,73.411,0.03,59.558,63.465,168.53,7.620413303375244,56.356,88.096,46.252
2014-01-14,45.52,73.299,0.04,60.034,63.959,170.37,7.606102466583252,56.767,89.065,46.62
2014-01-15,45.52,73.256,0.04,60.286,64.342,171.3,7.598944664001465,57.197,89.511,46.719
2014-01-16,45.52,73.42,0.04,60.259,64.482,171.07,7.613254547119141,57.3,89.446,46.728
2014-01-17,45.51,73.503,0.05,60.079,64.097,170.34,7.620413303375244,56.964,89.1,46.558
2014-01-21,45.52,73.503,0.04,60.367,64.632,170.85,7.613254547119141,57.478,89.399,46.728
2014-01-22,45.52,73.373,0.04,60.367,64.851,170.96,7.606102466583252,57.726,89.567,46.871
2014-01-23,45.52,73.574,0.04,59.962,64.588,169.56,7.627573013305664,57.59,88.794,46.378
2014-01-24,45.51,73.764,0.04,58.316,63.783,165.93,7.641879081726074,56.87,86.877,45.175
2014-01-27,45.51,73.629,0.05,58.047,63.267,165.11,7.627573013305664,56.433,86.317,44.895
2014-01-28,45.51,73.689,0.05,58.55,63.775,166.1,7.634724140167236,56.903,86.922,45.354
2014-01-29,45.52,73.856,0.04,57.894,63.494,164.52,7.649032592773437,56.594,86.029,44.805
2014-01-30,45.52,73.856,0.02,58.19,64.528,166.26,7.649032592773437,57.452,87.035,45.066
2014-01-31,45.51,73.96,0.02,57.201,64.868,165.27,7.672701835632324,57.761,86.467,44.511
2014-02-03,45.51,74.192,0.05,56.033,63.905,161.56,7.701377868652344,56.842,84.436,43.688
2014-02-04,45.52,74.073,0.06,56.68,64.746,162.71,7.687038421630859,57.53,85.079,44.086
2014-02-05,45.51,73.924,0.07,56.797,64.641,162.49,7.672701835632324,57.412,84.947,44.186
2014-02-06,45.51,73.895,0.07,57.803,65.21,164.65,7.665524482727051,57.831,85.983,44.986
2014-02-07,45.52,73.989,0.08,58.559,65.736,166.67,7.672701835632324,58.268,87.092,45.462
2014-02-10,45.51,74.034,0.07,58.361,66.438,166.98,7.679870128631592,58.818,87.192,45.3
2014-02-11,45.51,73.876,0.05,59.287,66.736,168.81,7.658359527587891,59.05,88.188,45.992
2014-02-12,45.52,73.745,0.05,59.388,66.69,168.89,7.651186466217041,59.085,88.311,46.029
2014-02-13,45.52,73.934,0.03,59.566,66.927,169.76,7.665524482727051,59.306,88.85,46.144
2014-02-14,45.52,73.904,0.02,59.79,67.156,170.69,7.665524482727051,59.538,89.278,46.442
2014-02-18,45.51,74.005,0.05,60.303,67.482,170.91,7.672701835632324,59.831,89.538,46.639
2014-02-19,45.52,73.944,0.06,59.899,67.548,169.77,7.665524482727051,59.795,88.944,46.343
2014-02-20,45.52,73.934,0.05,60.106,67.288,170.77,7.658359527587891,59.665,89.538,46.493
2014-02-21,45.51,73.989,0.05,60.223,67.417,170.57,7.665524482727051,59.814,89.465,46.658
2014-02-24,45.52,73.972,0.05,60.745,67.557,171.53,7.658359527587891,59.958,89.976,46.972
2014-02-25,45.52,74.111,0.05,60.6,67.796,171.47,7.679870128631592,60.158,89.94,46.909
2014-02-26,45.52,74.269,0.05,60.394,67.891,171.47,7.687038421630859,60.293,90.031,46.676
2014-02-27,45.51,74.359,0.04,60.6,67.699,172.36,7.701377868652344,60.13,90.506,46.899
2014-02-28,45.52,74.304,0.05,60.709,68.26,172.8,7.709286212921143,60.687,90.674,46.999
2014-03-03,45.52,74.464,0.05,59.422,68.33,171.59,7.730838298797607,60.721,90.014,46.083
2014-03-04,45.51,74.203,0.05,60.6,69.39,174.01,7.694916725158691,61.599,91.43,46.909
2014-03-05,45.52,74.306,0.06,60.546,69.301,174.15,7.7020978927612305,61.52,91.448,46.909
2014-03-06,45.52,74.121,0.05,61.177,68.759,174.54,7.680543422698975,61.004,91.615,47.429
2014-03-07,45.51,73.905,0.06,60.844,68.005,174.62,7.666173458099365,60.345,91.585,47.061
2014-03-10,45.51,73.954,0.05,60.465,67.604,174.52,7.666173458099365,60.029,91.524,46.728
2014-03-11,45.51,73.945,0.05,60.024,68.085,173.67,7.666173458099365,60.405,91.012,46.485
2014-03-12,45.51,74.094,0.05,59.8,68.25,173.72,7.680543422698975,60.583,91.073,46.369
2014-03-13,45.51,74.315,0.05,58.686,67.911,171.77,7.709286212921143,60.302,90.022,45.613
2014-03-14,45.51,74.271,0.05,58.559,68.092,171.3,7.7020978927612305,60.456,89.912,45.577
2014-03-17,45.51,74.168,0.06,59.296,68.25,172.84,7.687732696533203,60.583,90.628,46.101
2014-03-18,45.51,74.252,0.05,59.666,68.532,174.07,7.694916725158691,60.764,91.4,46.424
2014-03-19,45.52,73.905,0.06,58.937,67.156,173.14,7.65899133682251,59.617,90.878,45.822
2014-03-20,45.51,73.841,0.06,58.713,67.384,174.15,7.651807308197021,59.719,91.335,45.73
2014-03-21,45.52,74.051,0.06,58.595,67.856,173.48,7.666173458099365,60.265,91.003,45.722
2014-03-24,45.52,74.059,0.06,58.748,67.546,172.77,7.673362731933594,59.872,90.469,45.867
2014-03-25,45.52,74.044,0.05,59.388,68.201,173.59,7.673362731933594,60.42,90.792,46.307
2014-03-26,45.51,74.243,0.05,59.378,67.372,172.33,7.687732696533203,59.738,90.032,46.316
2014-03-27,45.51,74.315,0.04,59.674,67.864,171.97,7.694916725158691,60.117,89.845,46.651
2014-03-28,45.51,74.177,0.04,60.124,68.315,172.82,7.680543422698975,60.479,90.247,46.933
2014-03-31,45.51,74.177,0.05,60.431,68.801,174.23,7.698548793792725,60.989,91.135,47.229
2014-04-01,45.51,74.094,0.04,60.817,69.153,175.4,7.691349506378174,61.266,91.847,47.555
2014-04-02,45.51,73.953,0.02,60.934,69.215,175.98,7.676943302154541,61.317,92.137,47.647
